frame_index,T8_orientation_w,T8_orientation_x,T8_orientation_y,T8_orientation_z,T8_angularVelocity_x,T8_angularVelocity_y,T8_angularVelocity_z,T8_acceleration_x,T8_acceleration_y,T8_acceleration_z
31440,0.281454,-0.082448,0.038651,0.955244,-0.453644,0.092269,0.76242,0.553841,0.615563,2.178758
31441,0.279704,-0.082852,0.03879,0.955718,-0.453688,0.078603,0.754688,0.797232,0.805407,2.035876
31442,0.277987,-0.083313,0.038915,0.956174,-0.448808,0.06036,0.761786,1.317429,1.391713,1.830094
31443,0.276289,-0.083823,0.039025,0.956617,-0.430998,0.03654,0.772815,1.381981,1.511455,1.484836
31444,0.274595,-0.084376,0.039118,0.957052,-0.419621,-0.003793,0.792908,1.91473,1.585075,1.563687
31445,0.272889,-0.084963,0.039193,0.957485,-0.415392,-0.063638,0.818333,2.240884,1.518313,1.6648
31446,0.271158,-0.085579,0.039248,0.957919,-0.399534,-0.106725,0.840913,2.033709,1.498201,0.554712
31447,0.269385,-0.086215,0.039282,0.958361,-0.385444,-0.161432,0.861908,1.943608,1.405226,0.618647
31448,0.267555,-0.086865,0.039293,0.958814,-0.360688,-0.204982,0.8966,1.651526,2.08341,-0.030338
31449,0.265654,-0.08752,0.03928,0.959284,-0.333216,-0.233158,0.921244,1.245716,1.811716,-0.723102
31450,0.263667,-0.088175,0.039242,0.959774,-0.313604,-0.268316,0.939467,1.320235,1.444803,-0.83972
31451,0.261577,-0.088821,0.039176,0.960288,-0.295466,-0.317886,0.978146,2.080743,1.636317,-0.878275
31452,0.25937,-0.089452,0.039082,0.960832,-0.283904,-0.356018,1.00419,1.535886,1.281667,-1.322629
31453,0.257087,-0.090066,0.038957,0.961393,-0.261604,-0.39239,1.044913,1.563283,2.009056,-1.800269
31454,0.254771,-0.090673,0.038801,0.961959,-0.246341,-0.421993,1.087398,1.187996,2.139592,-2.250633
31455,0.252409,-0.091276,0.038617,0.962532,-0.220809,-0.419115,1.124387,0.659993,2.230476,-3.723282
31456,0.249988,-0.091881,0.038405,0.963114,-0.184159,-0.41726,1.161584,0.500393,2.266775,-4.345517
31457,0.247494,-0.092491,0.03817,0.963709,-0.146246,-0.419027,1.222876,0.725824,2.856786,-4.65581
31458,0.244914,-0.093112,0.037912,0.964318,-0.121607,-0.438106,1.286104,0.946034,2.747713,-4.261214
31459,0.242235,-0.093747,0.037635,0.964944,-0.118461,-0.463192,1.346921,0.794962,2.350158,-4.199244
31460,0.239444,-0.094402,0.03734,0.965588,-0.130472,-0.499741,1.405733,0.722485,2.152728,-3.914149
31461,0.236527,-0.09508,0.03703,0.966252,-0.135737,-0.527056,1.454786,0.507001,1.842352,-4.478805
31462,0.23347,-0.095786,0.036707,0.966938,-0.128263,-0.527739,1.52122,0.530734,2.127614,-5.662189
31463,0.230261,-0.096525,0.036373,0.967647,-0.100541,-0.498856,1.604415,0.609938,2.454921,-7.122146
31464,0.226885,-0.0973,0.036031,0.968379,-0.090556,-0.471526,1.678998,0.425743,1.76968,-7.132805
31465,0.223336,-0.098103,0.035646,0.969137,-0.10029,-0.456772,1.736973,0.308651,0.945987,-6.705594
31466,0.219622,-0.098924,0.035196,0.969918,-0.105337,-0.440254,1.798542,0.182968,1.003653,-6.915558
31467,0.215755,-0.099762,0.034696,0.970718,-0.113553,-0.425608,1.864273,0.254819,0.942984,-6.874282
31468,0.211748,-0.100622,0.034164,0.97153,-0.120937,-0.395222,1.927478,0.08993,0.783701,-7.319054
31469,0.207612,-0.101503,0.033616,0.97235,-0.129645,-0.373756,1.989978,0.099967,0.791886,-7.014922
31470,0.20336,-0.102409,0.033069,0.973172,-0.133556,-0.341342,2.044247,-0.176253,0.474343,-7.487105
31471,0.199004,-0.103341,0.03254,0.973991,-0.144616,-0.314386,2.101115,-0.231953,0.51091,-7.175375
31472,0.194556,-0.1043,0.032046,0.974804,-0.163632,-0.303127,2.142506,-0.406139,0.025307,-6.564975
31473,0.190029,-0.105289,0.031603,0.975605,-0.181662,-0.283931,2.176546,-0.595163,-0.165836,-6.817474
31474,0.185436,-0.106309,0.031228,0.97639,-0.195871,-0.269651,2.221964,-0.421449,0.185402,-6.781766
31475,0.180787,-0.107363,0.030939,0.977155,-0.218796,-0.257405,2.256865,-0.467237,-0.25376,-6.561015
31476,0.176097,-0.108452,0.030752,0.977897,-0.246244,-0.255471,2.296265,-0.280563,-0.351567,-6.195157
31477,0.171309,-0.10957,0.030672,0.978625,-0.275602,-0.248081,2.330075,-0.20402,-0.621509,-6.398445
31478,0.166373,-0.110709,0.030685,0.979348,-0.306528,-0.233935,2.359066,-0.065577,-1.079307,-6.44213
31479,0.161311,-0.111872,0.030777,0.980059,-0.332736,-0.207334,2.38121,0.061502,-1.250503,-6.748162
31480,0.156147,-0.113061,0.030934,0.980754,-0.36463,-0.183385,2.394304,0.254073,-1.804414,-6.597026
31481,0.150902,-0.114279,0.031142,0.981427,-0.395309,-0.181574,2.402736,0.5585,-2.007729,-5.646912
31482,0.1456,-0.115527,0.031388,0.982074,-0.428435,-0.189858,2.412708,0.567541,-2.106607,-5.049367
31483,0.140264,-0.116808,0.031657,0.98269,-0.449765,-0.209509,2.434382,0.304731,-1.686406,-4.197279
31484,0.134916,-0.118123,0.031936,0.983272,-0.457114,-0.211606,2.461847,-0.112697,-1.480908,-4.154646
31485,0.129579,-0.119477,0.03221,0.983818,-0.459086,-0.212926,2.465167,-0.562348,-2.206867,-3.529317
31486,0.124277,-0.12087,0.032466,0.984323,-0.462085,-0.209667,2.444564,-0.960363,-2.96186,-2.729486
31487,0.119033,-0.122306,0.032689,0.984786,-0.462469,-0.208881,2.429192,-1.003877,-2.845683,-1.703357
31488,0.113869,-0.123787,0.032867,0.985206,-0.462104,-0.236024,2.404984,-0.966934,-3.147819,0.48134
31489,0.108799,-0.125342,0.033039,0.985576,-0.461628,-0.270792,2.369178,-1.454621,-3.662259,2.190715
31490,0.103805,-0.126986,0.033245,0.985897,-0.431701,-0.249769,2.361605,-2.204735,-2.482158,2.108907
31491,0.098867,-0.128702,0.033472,0.986175,-0.408971,-0.229498,2.339272,-2.062545,-2.987006,3.534096
31492,0.093963,-0.130473,0.033708,0.986413,-0.388692,-0.233116,2.29288,-1.224721,-3.558291,5.509114
31493,0.089072,-0.132281,0.03394,0.986618,-0.361168,-0.272809,2.238534,0.040983,-3.946215,7.544997
31494,0.084172,-0.13411,0.034154,0.986794,-0.318989,-0.311427,2.246299,1.063553,-1.61486,6.963849
31495,0.079244,-0.135942,0.034338,0.986945,-0.256362,-0.376017,2.291611,1.610518,0.21946,6.267748
31496,0.074265,-0.137759,0.03448,0.987076,-0.204788,-0.422832,2.333435,1.439278,0.477734,4.815473
31497,0.069214,-0.139545,0.034565,0.987189,-0.15832,-0.444578,2.392095,1.283226,0.652505,3.505251
31498,0.06407,-0.141282,0.034581,0.987289,-0.140993,-0.460364,2.481005,1.163889,0.992524,4.025757
31499,0.058812,-0.142952,0.034516,0.987378,-0.147586,-0.474113,2.567534,1.266906,0.114261,5.289479
31500,0.053418,-0.144538,0.034356,0.987459,-0.169238,-0.488779,2.620873,1.202839,-0.670443,6.362524
31501,0.047873,-0.14607,0.034072,0.987528,-0.168272,-0.47846,2.720204,1.896457,0.917558,6.610334
31502,0.042191,-0.147585,0.033661,0.987576,-0.161951,-0.480414,2.79972,2.408193,-0.035585,7.642909
31503,0.036392,-0.149079,0.033146,0.987599,-0.121312,-0.500605,2.890209,2.813499,0.394969,8.240037
31504,0.030501,-0.150545,0.03255,0.987596,-0.0871,-0.526185,2.97465,2.91813,-0.144372,8.79668
31505,0.024538,-0.151977,0.031898,0.987564,-0.059803,-0.527565,3.02177,2.612916,-1.97514,8.150897
31506,0.018527,-0.15337,0.031214,0.987502,-0.055047,-0.51055,3.041302,2.451166,-3.451273,7.397255
31507,0.01249,-0.154717,0.030521,0.987408,-0.06807,-0.486097,3.028072,1.973534,-4.925206,6.680516
31508,0.006449,-0.156013,0.029844,0.987283,-0.098399,-0.461195,2.976121,1.848578,-6.504936,6.285798
31509,0.000427,-0.157252,0.029207,0.987126,-0.129902,-0.437748,2.931315,1.668602,-6.345937,6.126017
31510,0.005554,0.15843,-0.028633,-0.986939,-0.159102,-0.405917,2.878813,1.768603,-6.534301,5.668804
31511,0.011471,0.159541,-0.028146,-0.986723,-0.187275,-0.386387,2.831643,1.964389,-6.422068,5.926124
31512,-0.017303,-0.160579,0.027771,0.98648,-0.215992,-0.374806,2.781508,2.191524,-6.469452,5.860827
31513,0.023079,0.161536,-0.02751,-0.986213,-0.235851,-0.351258,2.739016,2.22918,-6.178252,5.314483
31514,0.028846,0.162411,-0.027336,-0.985923,-0.249776,-0.315712,2.710146,2.062661,-5.517007,4.805427
31515,0.0346,0.163212,-0.027235,-0.985608,-0.253175,-0.286408,2.697963,1.832866,-4.718193,5.021725
31516,0.040336,0.163949,-0.027189,-0.985269,-0.270557,-0.246008,2.690656,1.624166,-4.581018,4.415482
31517,0.046052,0.16463,-0.027184,-0.984905,-0.277133,-0.221188,2.690682,1.423808,-4.008733,4.770636
31518,0.051745,0.165264,-0.027201,-0.984515,-0.285371,-0.195883,2.693104,1.284986,-3.812158,4.463401
31519,0.05741,0.165861,-0.027227,-0.9841,-0.297336,-0.175339,2.69159,1.130522,-3.796838,4.202348
31520,0.063044,0.166428,-0.027244,-0.983659,-0.311733,-0.183177,2.686711,1.207732,-3.838748,4.654592
31521,0.068644,0.166974,-0.027236,-0.983192,-0.334458,-0.190592,2.681173,1.160257,-3.665252,4.088539
31522,0.074207,0.167509,-0.027186,-0.982698,-0.349886,-0.196433,2.676719,1.079529,-3.257644,3.629311
31523,0.079729,0.168042,-0.02708,-0.982177,-0.349767,-0.200129,2.657788,0.88846,-3.295098,3.285407
31524,0.085207,0.168581,-0.0269,-0.98163,-0.348748,-0.220079,2.635495,1.090029,-3.133979,3.418318
31525,0.090649,0.169102,-0.026658,-0.981059,-0.333305,-0.252796,2.640262,1.185273,-1.865393,3.395448
31526,0.096064,0.16958,-0.026375,-0.980469,-0.312155,-0.259084,2.646891,0.87826,-1.546339,2.243312
31527,0.101451,0.170024,-0.026059,-0.979857,-0.291765,-0.268399,2.633223,0.772821,-2.125666,2.014977
31528,0.106805,0.170441,-0.025713,-0.979225,-0.275269,-0.281921,2.613312,0.572315,-2.213007,1.851108
31529,0.112124,0.170838,-0.025342,-0.978571,-0.256987,-0.280529,2.587576,0.377725,-2.283376,1.123239
31530,0.117405,0.171222,-0.024952,-0.977894,-0.247484,-0.284595,2.532449,0.829916,-3.150707,0.843418
31531,0.122645,0.171602,-0.024546,-0.977194,-0.225675,-0.30363,2.496481,1.14653,-2.362029,0.957532
31532,0.127842,0.171985,-0.02413,-0.976471,-0.195646,-0.325903,2.484553,1.048177,-1.454113,0.784007
31533,0.132992,0.172378,-0.023709,-0.975724,-0.168846,-0.345998,2.483072,0.5168,-1.015964,0.331745
31534,0.138093,0.17279,-0.023288,-0.974952,-0.145805,-0.370634,2.461547,0.319495,-1.498341,0.000893
31535,0.143142,0.173227,-0.02287,-0.974156,-0.136774,-0.394938,2.428556,0.131571,-1.95684,-0.655004
31536,0.148137,0.173698,-0.022462,-0.973334,-0.115406,-0.408747,2.409878,-0.077655,-1.414381,-1.298018
31537,0.153079,0.174182,-0.022039,-0.972492,-0.103135,-0.406238,2.395625,-0.038385,-1.327788,-2.332243
31538,0.157976,0.174658,-0.021581,-0.971634,-0.085539,-0.400699,2.391157,0.170158,-0.947275,-2.798525
31539,0.162827,0.175133,-0.021097,-0.970758,-0.065705,-0.408506,2.395466,0.024009,-0.648343,-2.69087
31540,0.167631,0.175613,-0.020597,-0.969864,-0.047468,-0.428681,2.395167,0.046507,-0.963224,-2.704087
31541,0.172388,0.176104,-0.020092,-0.968951,-0.042976,-0.448658,2.384003,0.013585,-1.554109,-2.929554
31542,0.177099,0.176613,-0.019593,-0.968019,-0.042641,-0.450888,2.359542,0.199686,-2.112246,-3.876566
31543,0.181762,0.177146,-0.019109,-0.967066,-0.049956,-0.43908,2.334425,0.236742,-2.351056,-4.72749
31544,0.186378,0.177709,-0.01865,-0.966093,-0.060604,-0.430932,2.313305,0.286981,-2.256171,-5.045952
31545,0.190946,0.178309,-0.018226,-0.965098,-0.065382,-0.449097,2.295596,0.413269,-2.095413,-4.349596
31546,0.195467,0.178952,-0.017849,-0.96408,-0.075598,-0.468191,2.272013,0.383215,-2.238191,-4.565476
31547,0.19994,0.179644,-0.017527,-0.963039,-0.081897,-0.490993,2.236055,0.505624,-2.75803,-4.812874
31548,0.204364,0.180392,-0.017271,-0.961975,-0.098661,-0.518715,2.2043,0.483816,-2.80195,-4.826947
31549,0.208741,0.1812,-0.017102,-0.960886,-0.119243,-0.529107,2.188959,0.140996,-2.391592,-5.494921
31550,0.213069,0.182064,-0.01702,-0.959773,-0.14113,-0.535688,2.168811,0.271159,-2.63025,-5.704001
31551,0.217348,0.182977,-0.017009,-0.95864,-0.166957,-0.535345,2.142351,0.39673,-2.877733,-6.072962
31552,0.22158,0.183933,-0.017051,-0.957486,-0.186045,-0.540698,2.121813,0.476723,-2.821096,-5.901966
31553,0.225765,0.184927,-0.017129,-0.956315,-0.209833,-0.546215,2.093515,0.691437,-3.206005,-6.003961
31554,0.229902,0.185952,-0.017225,-0.955128,-0.226634,-0.545546,2.058424,0.892756,-3.289185,-6.152004
31555,0.233993,0.187002,-0.017321,-0.953928,-0.229749,-0.561597,2.018952,1.224212,-3.383601,-5.498066
31556,0.238037,0.188071,-0.017401,-0.952715,-0.234823,-0.570982,1.982872,1.233301,-3.396134,-5.712563
31557,0.242035,0.189152,-0.017448,-0.951491,-0.235948,-0.577799,1.963059,1.151273,-2.806085,-5.690431
31558,0.245987,0.190241,-0.017442,-0.95026,-0.23642,-0.584582,1.939407,1.299146,-2.906331,-5.715568
31559,0.249894,0.19133,-0.017368,-0.949023,-0.231544,-0.591295,1.915217,1.3687,-2.794271,-5.513171
31560,0.253757,0.192414,-0.017208,-0.947781,-0.225876,-0.588313,1.886145,1.429466,-2.819586,-5.750593
31561,0.25758,0.193514,-0.016991,-0.946528,-0.216116,-0.585035,1.865937,1.393936,-2.436681,-5.474689
31562,0.26137,0.194652,-0.016754,-0.94526,-0.195471,-0.581007,1.850594,1.229631,-2.134714,-5.208187
31563,0.265121,0.195819,-0.016493,-0.943978,-0.173706,-0.567926,1.834417,0.994052,-2.074999,-5.310875
31564,0.268829,0.197007,-0.016203,-0.942686,-0.147952,-0.553807,1.82025,0.853533,-1.937262,-4.995378
31565,0.272492,0.198209,-0.015879,-0.941387,-0.111147,-0.536581,1.808699,0.612323,-1.762514,-4.80589
31566,0.276106,0.199416,-0.015516,-0.940084,-0.076757,-0.516139,1.801029,0.530306,-1.619134,-4.730366
31567,0.279666,0.200621,-0.01511,-0.938781,-0.034301,-0.489631,1.804115,0.21405,-1.226461,-4.478596
31568,0.28317,0.201814,-0.014655,-0.937481,0.015175,-0.465309,1.807876,0.105851,-1.102062,-4.084408
31569,0.286613,0.202989,-0.014147,-0.936188,0.073566,-0.433988,1.815479,-0.027621,-0.903138,-3.864555
31570,0.289993,0.204137,-0.013582,-0.934905,0.125974,-0.397016,1.811459,-0.28625,-1.366206,-3.569836
31571,0.293305,0.205251,-0.012954,-0.933636,0.169021,-0.353003,1.781095,-0.286555,-2.192774,-3.187244
31572,0.296546,0.206322,-0.012258,-0.932385,0.189794,-0.283177,1.739855,-0.543581,-2.655097,-3.375732
31573,0.299671,0.207358,-0.011485,-0.931165,0.175749,-0.193291,1.665333,-0.361162,-3.715509,-3.517023
31574,0.302655,0.208374,-0.010634,-0.929982,0.147097,-0.104167,1.563854,0.172843,-4.48916,-2.89072
31575,0.305526,0.20937,-0.009713,-0.928829,0.120227,-0.023265,1.463268,0.488052,-4.400858,-2.065226
31576,0.308311,0.210347,-0.00873,-0.927697,0.103377,0.035687,1.399828,0.142386,-3.480931,-0.853629
31577,0.311037,0.211307,-0.007695,-0.926578,0.111819,0.067787,1.379959,-0.409217,-2.343086,0.734732
31578,0.313731,0.21225,-0.006615,-0.925462,0.139453,0.071632,1.393743,-0.698062,-1.45687,2.275985
31579,0.31642,0.213177,-0.005499,-0.92434,0.166452,0.058265,1.43045,-0.746582,-0.73305,3.164724
31580,0.319131,0.214089,-0.004356,-0.923202,0.184345,0.048506,1.462365,0.013537,-0.921967,2.928784
31581,0.321892,0.214987,-0.003194,-0.922039,0.189439,0.017319,1.505778,0.400123,-0.624305,3.329093
31582,0.324728,0.215872,-0.002021,-0.92084,0.20589,-0.027645,1.566432,0.470467,0.014026,3.842882
31583,0.327667,0.216743,-0.000846,-0.919596,0.219729,-0.066482,1.613659,0.736327,-0.27074,3.748467
31584,0.330734,0.217602,0.000322,-0.918294,0.233842,-0.090767,1.65371,0.781228,-0.249281,3.824028
31585,0.333912,0.21846,0.001519,-0.916938,0.251015,-0.099096,1.673431,1.298872,-0.965632,4.037776
31586,0.33716,0.219322,0.002779,-0.91554,0.26128,-0.10484,1.699714,1.322935,-0.84596,4.447351
31587,0.34047,0.220182,0.004086,-0.914103,0.268399,-0.115149,1.7381,1.261361,-0.504618,5.108861
31588,0.343833,0.221034,0.005426,-0.91263,0.273213,-0.120816,1.777951,1.496601,-0.345894,5.540212
31589,0.347243,0.221869,0.006785,-0.911126,0.272995,-0.124441,1.832914,1.183969,0.192988,6.047547
31590,0.350692,0.222682,0.008148,-0.909594,0.276626,-0.146051,1.892004,0.977574,0.362692,7.228174
31591,0.354173,0.223465,0.009502,-0.908039,0.271601,-0.160072,1.934974,1.289781,0.124098,7.159054
31592,0.357676,0.224213,0.010831,-0.906465,0.264221,-0.188834,1.967574,1.537527,-0.284395,7.61651
31593,0.361197,0.224917,0.012122,-0.904877,0.25099,-0.21975,1.991883,1.751421,-0.586394,7.506484
31594,0.364726,0.225572,0.01336,-0.903279,0.235996,-0.247162,2.009872,1.749673,-1.035759,6.909518
31595,0.368257,0.226172,0.01453,-0.901677,0.216128,-0.272489,2.006565,2.149958,-1.850626,6.368946
31596,0.371782,0.226709,0.015619,-0.900076,0.191292,-0.284853,1.997408,2.068157,-2.145058,5.490603
31597,0.37533,0.227186,0.016624,-0.898464,0.162693,-0.293569,1.981426,1.998535,-2.498208,4.814391
31598,0.378925,0.227611,0.017561,-0.896828,0.135431,-0.296585,1.965886,1.841812,-2.560372,4.428381
31599,0.382558,0.227989,0.018439,-0.895171,0.109083,-0.294088,1.953718,1.605892,-2.48155,3.930901
31600,0.386217,0.22832,0.019267,-0.893496,0.088319,-0.284928,1.947826,1.291533,-2.260188,3.633857
31601,0.389891,0.228609,0.020058,-0.891807,0.079224,-0.271128,1.949512,0.977492,-2.006895,3.417893
31602,0.393571,0.228858,0.020819,-0.890108,0.074467,-0.258361,1.957128,0.838322,-1.747632,3.066223
31603,0.397246,0.229069,0.021562,-0.888402,0.073107,-0.242995,1.970186,0.628143,-1.511659,2.639713
31604,0.400905,0.229247,0.022296,-0.886693,0.080743,-0.227931,1.975421,0.714165,-1.683337,2.522691
31605,0.404538,0.229394,0.023032,-0.884984,0.10338,-0.226124,1.992867,0.572481,-1.171808,2.702043
31606,0.408135,0.229513,0.02378,-0.883281,0.124797,-0.216234,2.030382,0.060265,-0.65921,2.037963
31607,0.411685,0.229607,0.024549,-0.881586,0.143147,-0.195609,2.040857,0.316728,-1.50261,1.437082
31608,0.415178,0.229679,0.02535,-0.879905,0.148225,-0.17787,2.015839,0.927383,-2.664808,1.020897
31609,0.418631,0.229711,0.026163,-0.878235,0.147984,-0.154894,1.990976,0.770714,-2.932313,0.450821
31610,0.422063,0.229691,0.026965,-0.876572,0.154947,-0.136549,1.962248,0.965948,-2.991288,0.498081
31611,0.425474,0.229624,0.02776,-0.874914,0.16686,-0.107988,1.935902,1.148595,-2.781977,0.047948
31612,0.428861,0.229519,0.028552,-0.87326,0.197287,-0.097282,1.931732,0.731668,-2.11848,0.654692
31613,0.432223,0.229384,0.029346,-0.87161,0.219864,-0.098232,1.92891,0.712736,-2.100673,0.711007
31614,0.435558,0.229226,0.030146,-0.869963,0.217166,-0.093892,1.904548,1.121887,-2.7906,-0.286065
31615,0.438865,0.229053,0.030955,-0.868317,0.198492,-0.084704,1.868571,1.187621,-3.274358,-1.140533
31616,0.44214,0.228873,0.031779,-0.866672,0.180164,-0.070901,1.835173,1.206854,-3.266214,-1.591768
31617,0.445383,0.228694,0.032622,-0.865026,0.173353,-0.044033,1.838832,0.303358,-2.466573,-1.927375
31618,0.448591,0.228523,0.033487,-0.863378,0.164519,-0.010247,1.838795,0.610755,-2.387983,-2.434329
31619,0.451763,0.228369,0.03438,-0.861728,0.170267,0.013494,1.839629,0.781139,-2.270218,-2.120012
31620,0.454897,0.228238,0.035304,-0.860075,0.187354,0.017958,1.83438,1.056963,-2.405638,-1.642647
31621,0.457996,0.228121,0.036251,-0.858421,0.209697,0.020531,1.835383,0.853887,-2.278143,-1.549625
31622,0.461063,0.228004,0.03721,-0.856767,0.225167,0.027032,1.832388,0.984642,-2.392395,-1.853682
31623,0.464099,0.227887,0.038183,-0.855115,0.236094,0.039326,1.816306,1.344226,-2.556374,-2.053469
31624,0.467103,0.22777,0.039173,-0.853464,0.23042,0.055657,1.789712,1.666742,-2.868296,-2.736327
31625,0.470075,0.227655,0.040182,-0.851815,0.221852,0.068273,1.763486,1.701869,-2.872817,-2.788373
31626,0.473015,0.227541,0.041212,-0.850167,0.223138,0.071537,1.746896,1.409073,-2.523697,-2.430025
31627,0.475922,0.227429,0.042264,-0.848521,0.234261,0.075022,1.727394,1.349922,-2.639077,-2.203157
31628,0.478797,0.22732,0.043341,-0.846877,0.238559,0.07803,1.707993,1.476188,-2.700755,-2.430633
31629,0.48164,0.227215,0.044445,-0.845234,0.245492,0.080709,1.688999,1.381227,-2.639262,-2.347291
31630,0.48445,0.227113,0.045577,-0.843594,0.247593,0.087418,1.673012,1.25883,-2.586115,-2.64775
31631,0.487227,0.227016,0.046741,-0.841955,0.256155,0.096105,1.657819,1.392703,-2.543975,-2.563731
31632,0.489971,0.226924,0.047938,-0.840319,0.266892,0.100298,1.642913,1.347366,-2.623966,-2.327031
31633,0.492675,0.226839,0.049165,-0.838688,0.281789,0.10447,1.626493,1.373787,-2.688296,-2.268175
31634,0.495335,0.226762,0.050418,-0.837066,0.291508,0.112189,1.611436,1.426772,-2.634525,-2.364665
31635,0.497956,0.226691,0.051698,-0.835451,0.301537,0.117316,1.591471,1.670024,-2.753215,-2.308377
31636,0.50054,0.226626,0.053005,-0.833841,0.312898,0.120435,1.578605,1.495156,-2.668461,-2.201234
31637,0.503092,0.226565,0.054338,-0.832234,0.326857,0.120596,1.566677,1.518178,-2.641319,-1.98048
31638,0.505617,0.226506,0.055698,-0.830629,0.341794,0.11707,1.56073,1.389966,-2.630128,-1.825377
31639,0.508117,0.226447,0.057086,-0.829024,0.350979,0.1218,1.554939,1.460535,-2.700205,-2.050117
31640,0.510597,0.226388,0.058501,-0.827416,0.362226,0.124869,1.558849,1.190636,-2.442401,-1.92869
31641,0.51306,0.226326,0.059943,-0.825804,0.372196,0.12676,1.562535,1.341132,-2.465581,-1.930422
31642,0.515511,0.22626,0.061413,-0.824187,0.380518,0.129869,1.560834,1.563688,-2.576598,-1.949851
31643,0.517952,0.226189,0.06291,-0.822561,0.398658,0.129305,1.55624,1.637963,-2.565534,-1.633126
31644,0.520389,0.226111,0.064435,-0.820924,0.408016,0.12953,1.555699,1.536334,-2.557207,-1.872098
31645,0.522817,0.22603,0.065988,-0.819279,0.414107,0.13028,1.551877,1.714807,-2.511269,-1.975851
31646,0.52523,0.22595,0.067569,-0.817627,0.421591,0.135009,1.543873,1.901967,-2.5923,-1.949919
31647,0.527628,0.22587,0.069177,-0.81597,0.432455,0.139279,1.53811,1.770862,-2.462404,-1.777365
31648,0.530009,0.225788,0.070812,-0.814307,0.446024,0.147396,1.537871,1.624485,-2.424114,-1.721179
31649,0.532373,0.225704,0.072475,-0.81264,0.459492,0.157247,1.539969,1.555875,-2.39307,-1.744462
31650,0.53472,0.225617,0.074164,-0.81097,0.473364,0.1693,1.534496,1.69532,-2.537002,-1.647639
