SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
3016546,0.385769,0.611903,-0.323734,0.609879,1.452393,0.772964,0.127748,-0.133751,-0.005366,0.391524,0
3033212,0.385123,0.612072,-0.323401,0.610295,1.672612,0.928928,0.234805,-0.140662,0.013760,0.362864,0
3049878,-0.384536,-0.612198,0.323117,-0.610689,1.579486,0.966043,0.542331,-0.145073,0.025074,0.334256,0
3066544,0.384019,0.612270,-0.322891,0.611061,1.611211,1.114379,0.624471,-0.151844,0.034620,0.306893,0
3083210,0.383565,0.612286,-0.322719,0.611421,1.698480,1.180667,0.765380,-0.158697,0.044290,0.278964,0
3099876,0.383162,0.612255,-0.322592,0.611772,1.574925,1.217970,0.988372,-0.165184,0.046160,0.250197,0
3116542,0.382797,0.612187,-0.322501,0.612117,1.525646,1.136133,1.036722,-0.171469,0.044850,0.223767,0
3133208,0.382457,0.612090,-0.322434,0.612460,1.414071,1.070801,1.033466,-0.176947,0.040307,0.200967,0
3149874,0.382131,0.611976,-0.322384,0.612805,1.190264,0.970520,1.178635,-0.178898,0.030142,0.182268,0
3166540,0.381806,0.611852,-0.322339,0.613155,1.330731,0.818421,1.215612,-0.177927,0.024081,0.166680,0
3183206,0.381469,0.611730,-0.322290,0.613513,1.320496,0.934385,1.362187,-0.182484,0.018569,0.156687,0
3199872,0.381108,0.611617,-0.322227,0.613882,1.333090,0.805742,1.328779,-0.185190,0.015960,0.156763,0
3216538,0.380711,0.611523,-0.322140,0.614267,1.372702,0.723833,1.417424,-0.183361,0.012862,0.161004,0
3233204,0.380264,0.611459,-0.322020,0.614671,1.345071,0.689424,1.375123,-0.183488,0.010874,0.173116,0
3249870,-0.379756,-0.611433,0.321856,-0.615096,1.287822,0.659412,1.434947,-0.183499,0.006943,0.184430,0
3266536,0.379203,0.611437,-0.321659,0.615537,1.276284,0.707742,1.294695,-0.185399,0.004525,0.205066,0
3283202,0.378628,0.611455,-0.321445,0.615984,1.215014,0.693956,1.273635,-0.183744,0.001351,0.225002,0
3299868,0.378030,0.611486,-0.321215,0.616440,1.275980,0.641335,1.225646,-0.183816,0.001124,0.255785,0
3316534,0.377410,0.611528,-0.320970,0.616906,1.177298,0.881887,1.137687,-0.186345,0.001048,0.290033,0
3333200,0.376764,0.611580,-0.320711,0.617384,1.051470,0.665832,1.185018,-0.184969,-0.000314,0.325352,0
3349866,0.376094,0.611641,-0.320438,0.617874,1.025195,0.723584,1.149611,-0.183317,-0.003464,0.358553,0
3366532,0.375398,0.611707,-0.320154,0.618379,0.936203,0.733807,1.154536,-0.181062,-0.005474,0.392514,0
3383198,0.374674,0.611779,-0.319858,0.618899,0.881390,0.950559,1.174047,-0.181773,-0.007076,0.433633,0
3399864,0.373923,0.611854,-0.319552,0.619437,0.816189,0.893476,1.108627,-0.180961,-0.006458,0.473961,0
3416530,0.373144,0.611931,-0.319237,0.619993,0.782869,0.960986,1.073006,-0.185650,-0.009508,0.509075,0
3433196,0.372335,0.612009,-0.318914,0.620569,0.628951,1.030191,1.018822,-0.191204,-0.012453,0.540722,0
3449862,-0.371495,-0.612085,0.318582,-0.621167,0.796881,1.049969,0.831102,-0.198257,-0.015380,0.558784,0
3466528,0.370620,0.612177,-0.318236,0.621777,0.559033,1.004260,0.912340,-0.202363,-0.018689,0.576129,0
3483194,0.369705,0.612299,-0.317867,0.622389,0.373164,0.906207,0.781355,-0.205437,-0.026406,0.590674,0
3499860,0.368756,0.612442,-0.317480,0.623009,0.116292,0.735799,0.749066,-0.207572,-0.038614,0.601716,0
3516526,0.367775,0.612596,-0.317078,0.623642,-0.160788,0.669154,0.645180,-0.207744,-0.058692,0.601508,0
3533192,0.366767,0.612753,-0.316666,0.624291,-0.209683,0.812709,0.506541,-0.217345,-0.082080,0.599583,0
3549858,0.365733,0.612904,-0.316248,0.624961,-0.023784,0.671648,0.225150,-0.231200,-0.100847,0.585445,0
3566524,0.364678,0.613040,-0.315826,0.625656,0.310831,0.585902,0.085009,-0.248703,-0.111696,0.563024,0
3583190,0.363606,0.613152,-0.315405,0.626382,0.390833,0.571895,-0.053620,-0.271350,-0.119028,0.536406,0
3599856,0.362520,0.613232,-0.314989,0.627142,0.348088,0.549745,-0.155466,-0.295855,-0.123631,0.515992,0
3616522,0.361423,0.613271,-0.314581,0.627942,0.557420,0.446817,-0.198038,-0.315720,-0.119728,0.499352,0
3633188,0.360318,0.613260,-0.314186,0.628785,0.231918,0.017004,-0.039952,-0.323073,-0.118578,0.502009,0
3649854,-0.359211,-0.613190,0.313806,-0.629675,-0.071465,0.016372,-0.008358,-0.331775,-0.118972,0.524953,0
3666520,0.358066,0.613077,-0.313425,0.630626,-0.225592,0.018171,0.106158,-0.340652,-0.118552,0.556550,0
