SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status
237607162,0.076054,-0.017224,0.822395,-0.563548,-0.386012,0.832926,-0.240073,0.225604,0.023265,-0.374150,0
237623828,0.076146,-0.016364,0.822543,-0.563344,-0.476712,0.649174,-0.493873,0.216006,0.031444,-0.366677,0
237640494,0.076269,-0.015535,0.822674,-0.563160,-0.447327,0.539282,-0.389747,0.209875,0.038128,-0.363460,0
237657160,0.076421,-0.014726,0.822788,-0.562995,-0.370567,-0.126304,-0.201156,0.199001,0.041928,-0.367730,0
237673826,0.076595,-0.013922,0.822888,-0.562846,-0.345383,-0.549237,-0.174179,0.199538,0.044698,-0.384964,0
237690492,0.076790,-0.013126,0.822973,-0.562713,-0.080765,0.518736,0.251145,0.198536,0.040940,-0.380680,0
237707158,0.077006,-0.012339,0.823044,-0.562598,-0.418959,0.579961,-0.325490,0.187370,0.045760,-0.370866,0
237723824,0.077240,-0.011565,0.823099,-0.562501,-0.378647,0.541305,-0.095696,0.174144,0.045849,-0.359692,0
237740490,0.077492,-0.010805,0.823140,-0.562423,-0.578521,0.865157,-0.400794,0.154850,0.050351,-0.339683,0
237757156,0.077762,-0.010063,0.823164,-0.562364,-0.392985,0.627099,-0.475807,0.125028,0.053260,-0.318810,0
237773822,0.078046,-0.009341,0.823172,-0.562325,-0.270038,0.921319,-0.247018,0.104749,0.052269,-0.299824,0
237790488,0.078346,-0.008641,0.823164,-0.562306,0.017707,-0.218663,0.281166,0.093129,0.041767,-0.306738,0
237807154,0.078658,-0.007966,0.823139,-0.562309,-0.032985,0.327309,0.117016,0.086048,0.034791,-0.306296,0
237823820,0.078984,-0.007318,0.823097,-0.562333,-0.064153,0.006660,0.116874,0.072176,0.028350,-0.307903,0
237840486,0.079320,-0.006700,0.823038,-0.562380,-0.159585,0.774452,-0.384503,0.059126,0.030283,-0.294064,0
237857152,0.079673,-0.006108,0.822963,-0.562447,-0.269285,0.887063,-0.419560,0.035654,0.034390,-0.274347,0
